0.9486364,8.364552,7.619037,0.2263454,0.4870436,0.334969,0.01520337,0.00642077
8.69105,2.198113,6.357665,2.893562,2.857906,0.3209572,0.01384403,0.005960997
7.707049,1.272956,0.2062415,2.356947,2.370133,0.3053144,0.01268571,0.00578366
3.67379,3.191336,5.799966,1.042272,1.132751,0.2899519,0.01158679,0.005655161
4.701399,9.070136,7.714785,1.369178,1.442033,0.2782235,0.01090514,0.005474092
5.928768,4.185367,8.275599,1.824792,1.682526,0.2690036,0.01084934,0.00519508
9.797805,2.84561,6.057396,2.537571,2.524545,0.2520316,0.009587344,0.004892434
3.257274,5.234382,6.427418,0.6448298,0.8373222,0.2343896,0.00835175,0.004727283
3.983221,1.606602,7.556878,0.9995152,0.9389551,0.2235228,0.009851696,0.004327719
4.028997,2.056983,9.208852,0.8583749,0.9059657,0.2101215,0.01054616,0.004080154
2.058644,8.747649,2.814176,0.5938372,0.5230168,0.1988965,0.0118094,0.003710087
5.349782,2.136097,3.058102,1.075684,1.027771,0.1857611,0.01124379,0.003772011
8.034338,9.448804,5.729822,1.457299,1.478158,0.1695854,0.01056044,0.003593485
2.572078,9.465473,5.272708,0.3431662,0.5081097,0.1546755,0.009796266,0.003368536
7.600422,9.000666,5.964099,1.274713,1.248265,0.146512,0.01285826,0.003262003
8.942787,1.977729,4.518883,1.306316,1.254267,0.1354713,0.01586274,0.002970681
3.265411,9.910948,5.070992,0.515123,0.5719416,0.118051,0.01773162,0.002799499
6.05011,7.599696,0.6066664,0.7747769,0.7902869,0.1040468,0.02094377,0.002422177
6.980174,2.530376,2.859891,0.6994491,0.7025896,0.09084211,0.02489386,0.002228282
0.2381357,0.7041947,8.654011,0.01393697,0.05522422,0.07741247,0.02815646,0.001915422
6.056383,8.58391,4.703473,0.5494505,0.6626031,0.06355453,0.03147187,0.001874094
7.341923,3.826354,3.194509,0.6355506,0.5892049,0.06021959,0.03759187,0.001569917
2.71272,8.29132,7.046815,0.4560479,0.5043803,0.05154668,0.04290563,0.001157102
6.26352,8.78336,1.478295,0.7271367,0.7144841,0.0446358,0.04963358,0.001015968
8.791554,9.099266,1.592386,0.8580032,0.8310223,0.03644926,0.05542915,0.0005774444
8.265654,0.5722305,2.905003,0.1723565,0.2383981,0.02470184,0.06042105,0.0005025835
5.316311,7.111655,5.287644,0.4931974,0.5863718,0.02125077,0.06636415,0.0002137268
7.282834,6.918577,5.496744,0.7572331,0.6974312,0.02563526,0.07447699,-0.0001183009
0.8331602,1.585379,4.648089,0.1268811,0.1459514,0.02269049,0.08087692,-0.0002544765
1.016172,7.647806,1.325897,0.6830264,0.6846508,0.02014456,0.08690722,-0.0004866518
8.908427,9.982282,2.068651,1.082355,1.088651,0.01735491,0.09364541,-0.0005063576
1.40389,3.2126,4.091599,0.3494433,0.343138,0.01545518,0.1004405,-0.0006301693
7.851277,7.146332,4.121528,0.9447354,0.8677373,0.01318813,0.1071216,-0.0008200323
6.860413,0.457785,9.936266,-0.1169269,0.05621889,0.002810542,0.1120435,-0.0009625982
3.71884,6.945561,6.512004,0.8992191,0.846754,0.008187237,0.118198,-0.0009204515
9.417783,2.153852,8.439351,0.2901678,0.3530982,0.01027868,0.1234159,-0.0007426322
1.411904,1.116052,0.06491506,0.1974942,0.1719577,0.01950133,0.128999,-0.0008017697
1.2628,5.603169,1.72863,0.8760362,0.7890882,0.02882138,0.1347307,-0.0005877255
1.716654,3.73218,2.585316,0.6015934,0.5774387,0.03558871,0.1386846,-0.0006330796
9.995485,7.113091,5.077973,1.436768,1.438133,0.04206149,0.1425509,-0.0004625191
0.7454841,5.831747,8.445376,1.0766,0.8940896,0.04960209,0.147482,-0.0005251831
9.596901,6.034127,3.168208,1.353358,1.415239,0.05375352,0.1492894,-0.0006843165
1.74463,8.448374,8.51532,1.457466,1.40133,0.0672857,0.1521596,-0.0006103858
1.799536,4.798012,7.963131,0.76796,0.8746649,0.07828136,0.1539352,-0.0008525035
1.342003,8.876339,6.707115,1.607643,1.518342,0.09243375,0.1574555,-0.0008798083
2.230172,8.933557,7.564116,1.481962,1.646839,0.1051639,0.1585422,-0.0009957773
4.941611,6.620455,0.4253143,1.765553,1.693233,0.1229374,0.1638355,-0.0009681275
0.06591313,6.878177,5.349865,1.189166,1.1558,0.1364722,0.16722,-0.0008518373
2.501745,4.998893,8.143064,1.280229,1.216899,0.1479599,0.1707454,-0.0007543358
4.699739,2.676873,9.230184,1.215808,1.198649,0.1577863,0.1720589,-0.0006668768
3.961977,0.1921326,2.777973,0.546349,0.6920131,0.166703,0.1745968,-0.0006627564
6.328004,0.8197286,7.81478,1.382152,1.302095,0.1840377,0.1767885,-0.000689728
4.650848,3.981806,2.421982,1.534171,1.612558,0.1940193,0.179253,-0.0009155902
1.44012,0.4948198,1.16579,0.5341378,0.3911009,0.2096735,0.1826404,-0.0008628865
3.447408,2.525153,0.5276685,1.1256,1.228553,0.2209502,0.1851344,-0.0009891809
1.175449,9.045458,5.810465,2.119565,1.982238,0.2392769,0.1887565,-0.001085134
2.863242,4.054244,7.862927,1.50223,1.482868,0.2536403,0.189073,-0.001154723
8.087801,1.243972,7.825948,2.381555,2.3813,0.2665776,0.1890527,-0.001491086
3.543421,7.980364,2.814526,2.554759,2.497626,0.2797136,0.1894285,-0.001585483
5.597032,3.763053,5.31812,2.210605,2.316077,0.2886177,0.1883548,-0.001761354
1.125995,9.378593,6.653856,2.195915,2.109429,0.307913,0.1888444,-0.001924101
1.026049,8.54353,4.353484,1.884551,1.923452,0.3256005,0.1869396,-0.001882568
7.451105,0.9230203,3.372409,2.782602,2.728887,0.3440763,0.186085,-0.0018986
0.09439266,7.728062,3.380172,1.485529,1.45465,0.354672,0.184691,-0.001992724
4.217042,2.875852,7.134093,2.014854,2.050892,0.365563,0.1827801,-0.002118588
9.031417,4.09643,0.8895832,4.168191,4.164722,0.3791738,0.1811243,-0.002197436
8.6646,7.37684,4.456643,4.719512,4.723523,0.3929558,0.1793159,-0.002086957
6.159811,1.988938,5.690682,2.837534,2.850861,0.4070728,0.1776913,-0.001995366
7.650286,8.486139,0.7782034,4.841834,4.736275,0.4235956,0.1764543,-0.002206138
8.728218,3.539807,0.6975062,4.233089,4.311102,0.4244264,0.1713271,-0.002087945
6.097692,5.076444,1.549282,3.586753,3.53111,0.4385531,0.1685447,-0.001843781
9.867109,0.7497688,8.102124,4.52039,4.511553,0.445964,0.1639833,-0.001798722
8.227571,0.6820404,7.164425,3.766645,3.814408,0.4519069,0.1591791,-0.001737555
9.059525,3.219002,0.2981619,4.76786,4.719852,0.4657946,0.1550408,-0.00153312
8.17556,4.636906,7.897729,4.503317,4.537467,0.4710606,0.1500224,-0.001214619
8.418473,5.065935,1.556542,4.816558,4.783759,0.4806918,0.1454611,-0.001015279
6.792472,0.5571625,1.337246,3.341131,3.365699,0.4840609,0.1399558,-0.0006785726
7.544116,0.8017811,6.285002,3.784593,3.816294,0.4918767,0.13469,-0.0004252179
8.663644,1.961453,0.8336502,4.714571,4.631127,0.5049872,0.129918,9.945675e-05
4.865367,4.626988,6.498597,3.079137,3.025493,0.5035608,0.1241596,0.0002993169
9.13393,7.827456,6.698433,5.470596,5.457422,0.497188,0.1168019,0.0007524273
7.111125,6.422237,0.6929553,4.081987,4.169298,0.4880601,0.1091116,0.001129725
6.900906,3.694717,4.318374,3.829884,3.791933,0.4927429,0.1043256,0.001352045
0.1613188,3.17549,6.012575,0.3786311,0.4008161,0.4914579,0.09821767,0.001608228
4.507998,4.171081,4.305674,2.628255,2.602008,0.4897413,0.0925062,0.001694574
0.5992082,5.300274,5.976381,0.6803722,0.7634592,0.485396,0.08664551,0.001891969
5.134254,1.501641,7.102058,2.645208,2.622039,0.4833,0.08213881,0.002204964
2.415649,5.369252,9.894882,1.612862,1.597156,0.4785675,0.0775978,0.002590236
9.849847,7.276317,5.143635,5.253449,5.20181,0.4727785,0.07303278,0.003020802
6.447844,0.9439431,1.578748,2.915004,3.007533,0.4560631,0.06588051,0.003162105
3.076891,3.081848,3.386405,1.591786,1.59042,0.4522942,0.06042241,0.003544928
4.0356,2.380705,4.690124,2.013355,1.956667,0.4487501,0.05455227,0.00372688
1.731031,7.49473,7.572599,1.113332,1.150147,0.4397838,0.04804875,0.003807717
8.282909,1.321165,6.407784,3.685985,3.662333,0.4320636,0.0420471,0.004166095
1.918011,3.352293,5.878939,0.9614563,0.9564735,0.420754,0.03630064,0.004621503
1.799928,8.95793,5.177193,0.9602436,1.033312,0.4089568,0.03046205,0.004757872
7.163021,2.02476,0.7623391,3.041589,2.930815,0.4009723,0.02664127,0.005052148
1.76163,4.51999,0.7386236,0.6784194,0.7659286,0.3776202,0.02120863,0.005242604
3.710538,9.260916,8.379382,1.449282,1.532537,0.3579748,0.01715435,0.005573135
5.250295,0.2978097,7.736506,1.880353,1.852582,0.3440146,0.01611262,0.005690325
8.981139,0.2733672,0.8510669,2.922033,2.957163,0.3282508,0.01447404,0.005905031
9.453549,7.132362,7.466776,3.148792,3.154254,0.3184452,0.0138461,0.006223429
7.695742,4.694012,2.132557,2.54643,2.455297,0.3094473,0.01269173,0.006340998
2.306963,9.421348,5.749153,0.7189755,0.7940288,0.2866716,0.0100667,0.006770523
2.023463,2.47237,7.376074,0.678342,0.6183317,0.2679778,0.009460784,0.007162137
7.715053,9.890435,3.616246,1.9491,2.010773,0.2463657,0.008323479,0.007247034
0.4578346,8.402046,0.2952516,0.1987852,0.1912038,0.2350489,0.009692671,0.00742441
0.4994969,6.700366,9.647272,0.2828563,0.2554424,0.2226179,0.01033445,0.007499424
7.861133,2.804691,3.31479,1.743174,1.711447,0.2105263,0.01086253,0.007599793
3.438132,2.939753,5.087203,0.5289098,0.7379525,0.1941052,0.01078356,0.007779296
8.686969,1.230168,5.171017,1.832731,1.719139,0.191364,0.01283803,0.008028913
4.522868,2.515428,1.513928,0.7695348,0.8193238,0.1707987,0.01383141,0.008264313
6.111022,4.31493,3.804072,1.053696,1.04194,0.1546581,0.01564535,0.00834199
2.441113,5.216138,1.018072,0.4379322,0.4283344,0.1373501,0.01693835,0.008503456
3.982399,6.659155,3.159393,0.5063822,0.6095065,0.1173821,0.0176891,0.008692713
9.985487,2.194976,9.759205,1.222753,1.210992,0.1079091,0.02136791,0.008741141
2.930491,6.540981,8.785174,0.5457107,0.5267355,0.09713699,0.02553944,0.008958286
7.077971,1.959797,6.977956,0.6576726,0.7136775,0.08420348,0.02874599,0.008736303
9.872082,5.697326,3.042881,1.031026,1.011625,0.08043259,0.03297681,0.00895126
0.2238211,3.342875,7.191776,0.2110353,0.2011295,0.07190557,0.03604422,0.008886244
9.802548,8.343459,1.303114,0.9609342,0.9628036,0.06390184,0.03909786,0.00905414
0.1319716,1.706023,6.377763,0.1919878,0.1387242,0.05455478,0.04269251,0.009260066
8.787757,2.48615,5.651483,0.5296154,0.5648096,0.0456916,0.0455501,0.009139469
5.939473,5.290057,5.298164,0.581542,0.5623007,0.04269355,0.04872483,0.00919232
5.815012,0.7873842,8.737369,0.3978879,0.3345924,0.03687537,0.05166373,0.009241116
3.741907,7.525321,1.772907,0.4805613,0.5088139,0.02289659,0.05458032,0.009112362
4.445051,1.59879,3.963548,0.1166077,0.180264,0.01202563,0.05796865,0.008978011
6.687544,7.028368,3.31907,0.4672986,0.5125563,0.007667485,0.06178693,0.008856384
9.145853,7.146155,0.6693909,0.6496207,0.5859121,0.01052176,0.06781546,0.008565743
5.922481,2.283705,8.109601,0.08726352,0.2223363,-0.001069939,0.07094993,0.008637516
9.404034,4.736156,0.527739,0.4424241,0.4181096,0.005488002,0.07626253,0.008607688
9.541273,4.553977,8.326534,0.5099648,0.5083294,0.006870274,0.08077461,0.00871099
1.967187,5.063639,0.4826703,0.4269457,0.4554027,0.009630191,0.08537044,0.009081907
5.972561,1.805311,3.519983,0.3144509,0.2732298,0.01299014,0.0905721,0.009189112
6.392239,1.496667,3.234013,0.1848617,0.2317823,0.009443547,0.09499615,0.009329475
7.542128,4.353152,6.423156,0.5899633,0.6016247,0.01391443,0.09985763,0.009446767
3.391541,5.604735,0.2905316,0.6570002,0.6629432,0.02106324,0.1056257,0.009567616
7.491555,9.827798,7.650391,1.363827,1.373638,0.02744634,0.1112471,0.009679072
2.414748,1.751731,1.202513,0.3086345,0.3068789,0.03692296,0.1172917,0.009935146
2.53114,0.4740921,7.573631,0.3189515,0.2507425,0.04596417,0.1237991,0.01008512
5.563506,9.329947,4.998739,1.476223,1.537268,0.04990999,0.1296668,0.009940013
4.874001,9.623664,8.826765,1.81866,1.731838,0.06278563,0.1386501,0.009840317
7.561389,0.8962003,7.323314,0.6308452,0.685938,0.06397243,0.1435196,0.009756774
0.2086491,3.28756,5.065518,0.5836841,0.5568789,0.07633594,0.1493967,0.009777437
1.374751,2.611775,2.428205,0.4573454,0.5490451,0.08865806,0.1541792,0.009784114
0.6774662,1.964894,4.183778,0.4879437,0.4282997,0.1039452,0.160489,0.009698285
2.977204,0.2063601,0.7616575,0.3959494,0.3946856,0.1187193,0.166324,0.009677503
3.991923,3.221661,2.918602,1.106535,1.108719,0.1321996,0.1721587,0.00966454
3.667202,9.813658,5.972453,2.366749,2.34181,0.1462744,0.178006,0.009502173
1.408724,8.925752,0.2936626,1.949859,1.8572,0.1579026,0.183016,0.009165248
2.364659,9.515059,9.471174,2.201159,2.226438,0.1644059,0.1837222,0.009425031
1.058717,9.004607,6.924643,1.969311,1.922498,0.1736608,0.1856997,0.009634368
3.891195,3.618097,0.9772871,1.314224,1.382488,0.180637,0.1858125,0.00978682
9.907104,0.5919242,5.398887,2.13021,2.105656,0.1960374,0.1873621,0.009675238
1.335073,4.080966,5.849973,1.12277,1.100628,0.2043051,0.1886227,0.009706413
7.982895,1.062913,5.657333,1.976575,1.944308,0.2109419,0.1897759,0.009741861
0.1297766,3.882269,3.044314,0.8182923,0.7955171,0.210537,0.1902069,0.009766478
